spectrum,wavelength_nm,T_exp,T_fit,RMSE,layer_1_matrix,layer_1_thickness_nm,layer_1_matrix_shape,layer_1_matrix_fraction,layer_2_matrix,layer_2_thickness_nm,layer_2_matrix_shape,layer_2_inc_1_material,layer_2_inc_1_shape,layer_2_inc_1_fraction,layer_2_inc_2_material,layer_2_inc_2_shape,layer_2_inc_2_fraction,layer_2_matrix_fraction
49,475.1759662172984,0.06944830783495595,0.06689942519049577,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,475.60387230312415,0.06920605782469022,0.06692336691653496,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,476.03176766219474,0.06894042746703047,0.06694720820098327,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,476.45965229451014,0.06859454599940065,0.06697414153533944,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,476.88752620007034,0.06892857142857142,0.0670021379683652,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,477.31538937887535,0.06954464813719692,0.06703203877503443,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,477.74324183092523,0.0691397692420038,0.06706535763201764,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,478.17108355621986,0.06881130986728216,0.06709857319817192,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,478.59891455475935,0.06942574824573966,0.0671383380392332,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,479.02673482654365,0.06915542938254081,0.06717804373530667,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,479.45454437157275,0.0689063817824009,0.06722255297975,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,479.88234318984667,0.06909547738693467,0.06726991999496855,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
49,480.31013128136544,0.06946141032759577,0.06731915421506103,0.00376206571674956,Cu,38.31403521075845,sphere,1.0,Cu,6.229118447750807,sphere,Cu2O,sphere,0.1657311809831299,CuO,sphere,0.5483154079411179,0.28595341107575223
